source_column,raw_value,python_normalized
customers.customer_city,campina do monte alegre,campina do monte alegre
customers.customer_city,campina grande,campina grande
customers.customer_city,campina grande do sul,campina grande do sul
customers.customer_city,campina verde,campina verde
customers.customer_city,campinacu,campinacu
customers.customer_city,campinapolis,campinapolis
customers.customer_city,campinas,campinas
customers.customer_city,campinas do sul,campinas do sul
customers.customer_city,campinorte,campinorte
customers.customer_city,campo alegre,campo alegre
customers.customer_city,campo alegre de goias,campo alegre de goias
customers.customer_city,campo alegre de lourdes,campo alegre de lourdes
customers.customer_city,campo alegre de minas,campo alegre de minas
customers.customer_city,campo alegre do fidalgo,campo alegre do fidalgo
customers.customer_city,campo azul,campo azul
customers.customer_city,campo belo,campo belo
customers.customer_city,campo bom,campo bom
customers.customer_city,campo bonito,campo bonito
customers.customer_city,campo do brito,campo do brito
customers.customer_city,campo do meio,campo do meio
customers.customer_city,campo do tenente,campo do tenente
customers.customer_city,campo ere,campo ere
customers.customer_city,campo florido,campo florido
customers.customer_city,campo formoso,campo formoso
customers.customer_city,campo grande,campo grande
customers.customer_city,campo grande do piaui,campo grande do piaui
customers.customer_city,campo largo,campo largo
customers.customer_city,campo limpo paulista,campo limpo paulista
customers.customer_city,campo magro,campo magro
customers.customer_city,campo maior,campo maior
customers.customer_city,campo mourao,campo mourao
customers.customer_city,campo novo,campo novo
customers.customer_city,campo novo do parecis,campo novo do parecis
customers.customer_city,campo verde,campo verde
customers.customer_city,campos altos,campos altos
customers.customer_city,campos belos,campos belos
customers.customer_city,campos borges,campos borges
customers.customer_city,campos de julio,campos de julio
customers.customer_city,campos do jordao,campos do jordao
customers.customer_city,campos dos goytacazes,campos dos goytacazes
customers.customer_city,campos gerais,campos gerais
customers.customer_city,campos novos,campos novos
customers.customer_city,campos sales,campos sales
customers.customer_city,campos verdes,campos verdes
customers.customer_city,camutanga,camutanga
customers.customer_city,canaa,canaa
customers.customer_city,canaa dos carajas,canaa dos carajas
customers.customer_city,cananeia,cananeia
customers.customer_city,canapi,canapi
customers.customer_city,canapolis,canapolis
customers.customer_city,canarana,canarana
customers.customer_city,canavieiras,canavieiras
customers.customer_city,candeal,candeal
customers.customer_city,candeias,candeias
customers.customer_city,candeias do jamari,candeias do jamari
customers.customer_city,candelaria,candelaria
customers.customer_city,candido de abreu,candido de abreu
customers.customer_city,candido godoi,candido godoi
customers.customer_city,candido mendes,candido mendes
customers.customer_city,candido mota,candido mota
customers.customer_city,candido rodrigues,candido rodrigues
customers.customer_city,candido sales,candido sales
customers.customer_city,candiota,candiota
customers.customer_city,candoi,candoi
customers.customer_city,canela,canela
customers.customer_city,canelinha,canelinha
customers.customer_city,cangucu,cangucu
customers.customer_city,canhotinho,canhotinho
customers.customer_city,caninde,caninde
customers.customer_city,caninde de sao francisco,caninde de sao francisco
customers.customer_city,canitar,canitar
customers.customer_city,canoas,canoas
customers.customer_city,canoinhas,canoinhas
customers.customer_city,cansancao,cansancao
customers.customer_city,cantagalo,cantagalo
customers.customer_city,cantanhede,cantanhede
customers.customer_city,canto do buriti,canto do buriti
customers.customer_city,canudos,canudos
customers.customer_city,capanema,capanema
customers.customer_city,capao bonito,capao bonito
customers.customer_city,capao da canoa,capao da canoa
customers.customer_city,capao da porteira,capao da porteira
customers.customer_city,capao do cipo,capao do cipo
customers.customer_city,capao do leao,capao do leao
customers.customer_city,caparao,caparao
customers.customer_city,capela,capela
customers.customer_city,capela de santana,capela de santana
customers.customer_city,capela do alto,capela do alto
customers.customer_city,capela do alto alegre,capela do alto alegre
customers.customer_city,capela nova,capela nova
customers.customer_city,capelinha,capelinha
customers.customer_city,capetinga,capetinga
customers.customer_city,capim branco,capim branco
customers.customer_city,capim grosso,capim grosso
customers.customer_city,capinopolis,capinopolis
customers.customer_city,capinzal,capinzal
customers.customer_city,capinzal do norte,capinzal do norte
customers.customer_city,capistrano,capistrano
customers.customer_city,capitao,capitao
customers.customer_city,capitao andrade,capitao andrade
customers.customer_city,capitao eneas,capitao eneas
customers.customer_city,capitao leonidas marques,capitao leonidas marques
customers.customer_city,capitao poco,capitao poco
customers.customer_city,capitolio,capitolio
customers.customer_city,capivari,capivari
customers.customer_city,capivari de baixo,capivari de baixo
customers.customer_city,capivari do sul,capivari do sul
customers.customer_city,capoeiras,capoeiras
customers.customer_city,caputira,caputira
customers.customer_city,caracol,caracol
customers.customer_city,caraguatatuba,caraguatatuba
customers.customer_city,carai,carai
customers.customer_city,caraiba,caraiba
customers.customer_city,caraibas,caraibas
customers.customer_city,carajas,carajas
customers.customer_city,carambei,carambei
customers.customer_city,carandai,carandai
customers.customer_city,carangola,carangola
customers.customer_city,carapebus,carapebus
customers.customer_city,carapicuiba,carapicuiba
customers.customer_city,caratinga,caratinga
customers.customer_city,caraubas,caraubas
customers.customer_city,caravelas,caravelas
customers.customer_city,carazinho,carazinho
customers.customer_city,carbonita,carbonita
customers.customer_city,cardoso,cardoso
customers.customer_city,cardoso moreira,cardoso moreira
customers.customer_city,careacu,careacu
customers.customer_city,cariacica,cariacica
customers.customer_city,caridade,caridade
customers.customer_city,carinhanha,carinhanha
customers.customer_city,carire,carire
customers.customer_city,cariri do tocantins,cariri do tocantins
customers.customer_city,caririacu,caririacu
customers.customer_city,carius,carius
customers.customer_city,carlinda,carlinda
customers.customer_city,carlopolis,carlopolis
customers.customer_city,carlos barbosa,carlos barbosa
customers.customer_city,carlos chagas,carlos chagas
customers.customer_city,carmesia,carmesia
customers.customer_city,carmo,carmo
customers.customer_city,carmo da cachoeira,carmo da cachoeira
customers.customer_city,carmo da mata,carmo da mata
customers.customer_city,carmo de minas,carmo de minas
customers.customer_city,carmo do cajuru,carmo do cajuru
customers.customer_city,carmo do paranaiba,carmo do paranaiba
customers.customer_city,carmo do rio claro,carmo do rio claro
customers.customer_city,carmo do rio verde,carmo do rio verde
customers.customer_city,carmolandia,carmolandia
customers.customer_city,carmopolis,carmopolis
customers.customer_city,carmopolis de minas,carmopolis de minas
customers.customer_city,carnaiba do sertao,carnaiba do sertao
customers.customer_city,carnauba dos dantas,carnauba dos dantas
customers.customer_city,carnaubais,carnaubais
customers.customer_city,carnaubal,carnaubal
customers.customer_city,carneirinho,carneirinho
customers.customer_city,carolina,carolina
customers.customer_city,carpina,carpina
customers.customer_city,carrancas,carrancas
customers.customer_city,caruaru,caruaru
customers.customer_city,carutapera,carutapera
customers.customer_city,carvalhopolis,carvalhopolis
customers.customer_city,casa branca,casa branca
customers.customer_city,casa nova,casa nova
customers.customer_city,casca,casca
customers.customer_city,cascalho rico,cascalho rico
customers.customer_city,cascavel,cascavel
customers.customer_city,caseiros,caseiros
customers.customer_city,casimiro de abreu,casimiro de abreu
customers.customer_city,cassia,cassia
customers.customer_city,cassia dos coqueiros,cassia dos coqueiros
customers.customer_city,cassilandia,cassilandia
customers.customer_city,castanhal,castanhal
customers.customer_city,castanheira,castanheira
customers.customer_city,castanheiras,castanheiras
customers.customer_city,castelandia,castelandia
customers.customer_city,castelo,castelo
customers.customer_city,castelo do piaui,castelo do piaui
customers.customer_city,castilho,castilho
customers.customer_city,castro,castro
customers.customer_city,castro alves,castro alves
customers.customer_city,cataguases,cataguases
customers.customer_city,catalao,catalao
customers.customer_city,catanduva,catanduva
customers.customer_city,catanduvas,catanduvas
customers.customer_city,catarina,catarina
customers.customer_city,catas altas,catas altas
customers.customer_city,catende,catende
customers.customer_city,catigua,catigua
customers.customer_city,catole do rocha,catole do rocha
customers.customer_city,catu,catu
customers.customer_city,catu de abrantes,catu de abrantes
customers.customer_city,catuipe,catuipe
customers.customer_city,caturama,caturama
customers.customer_city,caucaia,caucaia
customers.customer_city,cavalcante,cavalcante
customers.customer_city,caxambu,caxambu
customers.customer_city,caxambu do sul,caxambu do sul
customers.customer_city,caxias,caxias
customers.customer_city,caxias do sul,caxias do sul
customers.customer_city,caxingo,caxingo
customers.customer_city,ceara-mirim,ceara mirim
customers.customer_city,cedral,cedral
customers.customer_city,cedro,cedro
customers.customer_city,cedro de sao joao,cedro de sao joao
customers.customer_city,cedro do abaete,cedro do abaete
customers.customer_city,ceilandia,ceilandia
customers.customer_city,celina,celina
customers.customer_city,celso ramos,celso ramos
customers.customer_city,centenario,centenario
customers.customer_city,centenario do sul,centenario do sul
customers.customer_city,central,central
customers.customer_city,central de santa helena,central de santa helena
customers.customer_city,centralina,centralina
customers.customer_city,centro novo do maranhao,centro novo do maranhao
customers.customer_city,cerejeiras,cerejeiras
customers.customer_city,ceres,ceres
customers.customer_city,cerqueira cesar,cerqueira cesar
customers.customer_city,cerquilho,cerquilho
customers.customer_city,cerrito,cerrito
customers.customer_city,cerro azul,cerro azul
customers.customer_city,cerro grande,cerro grande
customers.customer_city,cerro grande do sul,cerro grande do sul
customers.customer_city,cerro largo,cerro largo
customers.customer_city,cerro negro,cerro negro
customers.customer_city,cesario lange,cesario lange
customers.customer_city,ceu azul,ceu azul
customers.customer_city,cezarina,cezarina
customers.customer_city,cha de alegria,cha de alegria
customers.customer_city,cha grande,cha grande
customers.customer_city,chacara,chacara
customers.customer_city,chale,chale
customers.customer_city,chapada,chapada
customers.customer_city,chapada do norte,chapada do norte
customers.customer_city,chapada dos guimaraes,chapada dos guimaraes
